GlobalID,Score,x,y,r,x_min,y_min,x_max,y_max,x_shape,y_shape,frameID,time,condition,outlier,cell_count_v3_Target,cell_count_v3_Effector,cell_count_v3_dead_Target,cell_count_v3_dead_Effector
42625,0.999999999999994,588,3990,66,522,3924,654,4056,132,132,12,1,RAN101_THP1_300_170,False,3,0,1,0
42626,0.999999999999994,921,3990,65,856,3925,986,4055,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42627,0.9999999999999942,6352,3991,67,6285,3924,6419,4058,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42628,0.9999999999999942,7061,3993,67,6994,3926,7128,4060,134,134,12,1,RAN101_THP1_300_170,False,1,0,0,0
42629,0.999999999999994,1390,3994,65,1325,3929,1455,4059,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42630,0.9999999999999942,745,3995,67,678,3928,812,4062,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42631,0.999999999999994,1561,3995,66,1495,3929,1627,4061,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42632,0.999999999999994,1236,3996,65,1171,3931,1301,4061,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42633,0.9999999999999942,1715,3997,67,1648,3930,1782,4064,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42634,0.997340425531909,1870,4003,66,1804,3937,1936,4069,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42635,0.999999999999994,8163,4003,65,8098,3938,8228,4068,130,130,12,1,RAN101_THP1_300_170,False,1,0,1,0
42636,0.999999999999994,2023,4004,66,1957,3938,2089,4070,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42637,0.999999999999994,122,4006,66,56,3940,188,4072,132,132,12,1,RAN101_THP1_300_170,False,3,0,0,0
42638,0.999999999999994,2176,4013,66,2110,3947,2242,4079,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42639,0.9867021276595688,3649,4013,66,3583,3947,3715,4079,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42640,0.999999999999994,4120,4013,66,4054,3947,4186,4079,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42641,0.999999999999994,9432,4013,66,9366,3947,9498,4079,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42642,0.999999999999994,7613,4015,65,7548,3950,7678,4080,130,130,12,1,RAN101_THP1_300_170,False,1,0,1,0
42643,0.999999999999994,3497,4016,66,3431,3950,3563,4082,132,132,12,1,RAN101_THP1_300_170,False,1,0,1,0
42644,0.9999999999999928,5498,4016,68,5430,3948,5566,4084,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42645,0.9999999999999928,3804,4017,68,3736,3949,3872,4085,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42646,0.9999999999999928,8884,4018,68,8816,3950,8952,4086,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42647,0.9999999999999942,3026,4020,67,2959,3953,3093,4087,134,134,12,1,RAN101_THP1_300_170,False,4,0,0,0
42648,0.9999999999999942,6201,4020,67,6134,3953,6268,4087,134,134,12,1,RAN101_THP1_300_170,False,4,0,1,0
42649,0.9999999999999942,3343,4021,67,3276,3954,3410,4088,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42650,0.9999999999999942,4909,4021,67,4842,3954,4976,4088,134,134,12,1,RAN101_THP1_300_170,False,3,0,1,0
42651,0.994680851063824,3189,4022,66,3123,3956,3255,4088,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42652,0.9999999999999942,3960,4024,67,3893,3957,4027,4091,134,134,12,1,RAN101_THP1_300_170,False,1,0,1,0
42653,0.994680851063824,2699,4025,66,2633,3959,2765,4091,132,132,12,1,RAN101_THP1_300_170,False,2,1,1,0
42654,0.9893617021276538,2855,4026,66,2789,3960,2921,4092,132,132,12,1,RAN101_THP1_300_170,False,1,0,1,0
42655,0.9999999999999942,2543,4028,67,2476,3961,2610,4095,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42656,0.994791666666661,6910,4029,67,6843,3962,6977,4096,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42657,0.9999999999999942,2388,4032,67,2321,3965,2455,4099,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42658,0.9999999999999942,8730,4034,67,8663,3967,8797,4101,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42659,0.9999999999999928,4755,4039,68,4687,3971,4823,4107,136,136,12,1,RAN101_THP1_300_170,False,3,1,1,0
42660,0.9999999999999928,7463,4043,68,7395,3975,7531,4111,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42661,0.999999999999994,10385,4045,66,10319,3979,10451,4111,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42662,0.994680851063824,9280,4046,65,9215,3981,9345,4111,130,130,12,1,RAN101_THP1_300_170,False,2,0,2,0
42663,0.9999999999999942,6049,4048,67,5982,3981,6116,4115,134,134,12,1,RAN101_THP1_300_170,False,4,0,0,0
42664,0.9999999999999942,5347,4051,67,5280,3984,5414,4118,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42665,0.9999999999999942,10077,4055,67,10010,3988,10144,4122,134,134,12,1,RAN101_THP1_300_170,False,1,0,1,0
42666,0.9999999999999942,6758,4057,67,6691,3990,6825,4124,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42667,0.9999999999999942,9882,4058,67,9815,3991,9949,4125,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42668,0.999999999999994,10232,4058,66,10166,3992,10298,4124,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42669,0.999999999999994,10542,4064,66,10476,3998,10608,4130,132,132,12,1,RAN101_THP1_300_170,False,3,0,0,0
42670,0.9920212765957388,10702,4067,66,10636,4001,10768,4133,132,132,12,1,RAN101_THP1_300_170,False,3,0,0,0
42671,0.9999999999999942,8026,4068,67,7959,4001,8093,4135,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42672,0.9999999999999942,9709,4068,67,9642,4001,9776,4135,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42673,0.9999999999999942,11164,4073,67,11097,4006,11231,4140,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42674,0.999999999999994,10856,4074,66,10790,4008,10922,4140,132,132,12,1,RAN101_THP1_300_170,False,3,0,0,0
42675,0.9920212765957388,11009,4075,65,10944,4010,11074,4140,130,130,12,1,RAN101_THP1_300_170,False,4,0,0,0
42676,0.9999999999999942,9130,4076,67,9063,4009,9197,4143,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42677,0.9999999999999942,5898,4078,67,5831,4011,5965,4145,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42678,0.9999999999999928,4578,4080,68,4510,4012,4646,4148,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42679,0.999999999999994,6609,4085,65,6544,4020,6674,4150,130,130,12,1,RAN101_THP1_300_170,False,3,0,0,0
42680,0.9999999999999942,4411,4088,67,4344,4021,4478,4155,134,134,12,1,RAN101_THP1_300_170,False,1,0,1,0
42681,0.9999999999999942,5197,4088,67,5130,4021,5264,4155,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42682,0.9999999999999928,7316,4093,68,7248,4025,7384,4161,136,136,12,1,RAN101_THP1_300_170,False,1,0,1,0
42683,0.9999999999999928,8552,4093,68,8484,4025,8620,4161,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42684,0.9999999999999942,5038,4104,67,4971,4037,5105,4171,134,134,12,1,RAN101_THP1_300_170,False,3,0,1,0
42685,0.999999999999994,4246,4107,66,4180,4041,4312,4173,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42686,0.999999999999994,5740,4107,66,5674,4041,5806,4173,132,132,12,1,RAN101_THP1_300_170,False,0,0,2,0
42687,0.9999999999999928,6455,4108,68,6387,4040,6523,4176,136,136,12,1,RAN101_THP1_300_170,False,4,0,2,0
42688,0.9999999999999942,7162,4108,67,7095,4041,7229,4175,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42689,0.9999999999999928,7876,4108,68,7808,4040,7944,4176,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42690,0.9973958333333276,8394,4108,67,8327,4041,8461,4175,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42691,0.999999999999994,839,4120,66,773,4054,905,4186,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42692,0.999999999999994,357,4124,66,291,4058,423,4190,132,132,12,1,RAN101_THP1_300_170,True,2,0,1,0
42693,0.9999999999999942,994,4126,67,927,4059,1061,4193,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42694,0.9999999999999942,9535,4128,67,9468,4061,9602,4195,134,134,12,1,RAN101_THP1_300_170,False,1,0,0,0
42695,0.9867021276595688,1150,4130,65,1085,4065,1215,4195,130,130,12,1,RAN101_THP1_300_170,False,2,0,0,0
42696,0.999999999999994,523,4131,65,458,4066,588,4196,130,130,12,1,RAN101_THP1_300_170,True,2,0,1,0
42697,0.999999999999994,1312,4131,66,1246,4065,1378,4197,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42698,0.999999999999994,675,4133,65,610,4068,740,4198,130,130,12,1,RAN101_THP1_300_170,False,2,0,2,0
42699,0.999999999999994,1484,4134,66,1418,4068,1550,4200,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42700,0.999999999999994,1644,4134,65,1579,4069,1709,4199,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42701,0.9973958333333276,8987,4134,67,8920,4067,9054,4201,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42702,0.999999999999994,206,4135,65,141,4070,271,4200,130,130,12,1,RAN101_THP1_300_170,False,2,1,3,0
42703,0.9999999999999942,2271,4136,67,2204,4069,2338,4203,134,134,12,1,RAN101_THP1_300_170,False,1,0,0,0
42704,0.9999999999999928,7713,4136,68,7645,4068,7781,4204,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42705,0.999999999999994,8232,4136,65,8167,4071,8297,4201,130,130,12,1,RAN101_THP1_300_170,False,0,0,1,0
42706,0.9895833333333276,6302,4138,67,6235,4071,6369,4205,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42707,0.9999999999999942,1802,4143,67,1735,4076,1869,4210,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42708,0.999999999999994,1957,4143,66,1891,4077,2023,4209,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42709,0.997340425531909,5584,4147,66,5518,4081,5650,4213,132,132,12,1,RAN101_THP1_300_170,False,4,0,0,0
42710,0.999999999999994,7014,4150,66,6948,4084,7080,4216,132,132,12,1,RAN101_THP1_300_170,False,4,0,0,0
42711,0.999999999999994,2109,4152,66,2043,4086,2175,4218,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42712,0.9999999999999942,2948,4153,67,2881,4086,3015,4220,134,134,12,1,RAN101_THP1_300_170,False,1,0,1,0
42713,0.9921874999999944,3106,4153,67,3039,4086,3173,4220,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42714,0.999999999999994,4061,4154,65,3996,4089,4126,4219,130,130,12,1,RAN101_THP1_300_170,False,3,0,0,0
42715,0.9999999999999942,3271,4158,67,3204,4091,3338,4225,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42716,0.997340425531909,2777,4159,65,2712,4094,2842,4224,130,130,12,1,RAN101_THP1_300_170,False,3,0,1,0
42717,0.9867021276595688,9383,4159,66,9317,4093,9449,4225,132,132,12,1,RAN101_THP1_300_170,False,4,0,0,0
42718,0.999999999999994,2623,4160,65,2558,4095,2688,4225,130,130,12,1,RAN101_THP1_300_170,False,2,1,1,0
42719,0.9999999999999942,3442,4160,67,3375,4093,3509,4227,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42720,0.9999999999999942,3600,4163,67,3533,4096,3667,4230,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42721,0.9999999999999942,4847,4163,67,4780,4096,4914,4230,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42722,0.999999999999994,2470,4164,66,2404,4098,2536,4230,132,132,12,1,RAN101_THP1_300_170,False,4,0,0,0
42723,0.9999999999999942,3754,4164,67,3687,4097,3821,4231,134,134,12,1,RAN101_THP1_300_170,False,4,0,0,0
42724,0.9999999999999942,8834,4166,67,8767,4099,8901,4233,134,134,12,1,RAN101_THP1_300_170,False,2,0,2,0
42725,0.9999999999999928,6149,4167,68,6081,4099,6217,4235,136,136,12,1,RAN101_THP1_300_170,False,2,0,2,0
42726,0.9999999999999942,7554,4168,67,7487,4101,7621,4235,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42727,0.9999999999999942,3909,4170,67,3842,4103,3976,4237,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42728,0.9999999999999942,4694,4182,67,4627,4115,4761,4249,134,134,12,1,RAN101_THP1_300_170,False,4,0,0,0
42729,0.9999999999999942,8680,4182,67,8613,4115,8747,4249,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42730,0.9999999999999942,5434,4186,67,5367,4119,5501,4253,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42731,0.999999999999994,9998,4189,66,9932,4123,10064,4255,132,132,12,1,RAN101_THP1_300_170,False,1,0,0,0
42732,0.999999999999994,10152,4190,65,10087,4125,10217,4255,130,130,12,1,RAN101_THP1_300_170,False,3,0,0,0
42733,0.999999999999994,5998,4194,66,5932,4128,6064,4260,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42734,0.999999999999994,10305,4195,66,10239,4129,10371,4261,132,132,12,1,RAN101_THP1_300_170,False,2,1,1,0
42735,0.999999999999994,10464,4198,66,10398,4132,10530,4264,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42736,0.999999999999994,9817,4199,65,9752,4134,9882,4264,130,130,12,1,RAN101_THP1_300_170,False,1,0,1,0
42737,0.9999999999999942,10619,4200,67,10552,4133,10686,4267,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42738,0.9999999999999928,6708,4204,68,6640,4136,6776,4272,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42739,0.999999999999994,10774,4204,66,10708,4138,10840,4270,132,132,12,1,RAN101_THP1_300_170,False,3,0,0,0
42740,0.999999999999994,5285,4211,65,5220,4146,5350,4276,130,130,12,1,RAN101_THP1_300_170,False,2,0,3,0
42741,0.999999999999994,10926,4212,66,10860,4146,10992,4278,132,132,12,1,RAN101_THP1_300_170,False,3,0,1,0
42742,0.999999999999994,11080,4212,66,11014,4146,11146,4278,132,132,12,1,RAN101_THP1_300_170,False,2,0,3,0
42743,0.999999999999994,4502,4214,65,4437,4149,4567,4279,130,130,12,1,RAN101_THP1_300_170,False,2,1,3,0
42744,0.997340425531909,9663,4216,66,9597,4150,9729,4282,132,132,12,1,RAN101_THP1_300_170,False,3,0,0,0
42745,0.9999999999999942,5841,4222,67,5774,4155,5908,4289,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42746,0.9999999999999928,8018,4223,68,7950,4155,8086,4291,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42747,0.9999999999999942,4342,4228,67,4275,4161,4409,4295,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42748,0.999999999999994,5131,4228,66,5065,4162,5197,4294,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42749,0.9999999999999942,7399,4228,67,7332,4161,7466,4295,134,134,12,1,RAN101_THP1_300_170,False,1,0,0,0
42750,0.9999999999999928,6554,4229,68,6486,4161,6622,4297,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42751,0.9999999999999928,8483,4236,68,8415,4168,8551,4304,136,136,12,1,RAN101_THP1_300_170,False,4,0,1,0
42752,0.9999999999999928,4978,4247,68,4910,4179,5046,4315,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42753,0.9999999999999942,4182,4250,67,4115,4183,4249,4317,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42754,0.9999999999999928,9091,4251,68,9023,4183,9159,4319,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42755,0.9999999999999942,6402,4256,67,6335,4189,6469,4323,134,134,12,1,RAN101_THP1_300_170,False,3,0,1,0
42756,0.999999999999994,910,4258,65,845,4193,975,4323,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42757,0.9999999999999942,8324,4258,67,8257,4191,8391,4325,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42758,0.999999999999994,5686,4261,66,5620,4195,5752,4327,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42759,0.999999999999994,1230,4262,65,1165,4197,1295,4327,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42760,0.9999999999999928,756,4264,68,688,4196,824,4332,136,136,12,1,RAN101_THP1_300_170,False,2,1,1,0
42761,0.999999999999994,603,4266,65,538,4201,668,4331,130,130,12,1,RAN101_THP1_300_170,False,0,0,2,0
42762,0.9999999999999928,7862,4266,68,7794,4198,7930,4334,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42763,0.9999999999999942,294,4267,67,227,4200,361,4334,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42764,0.9999999999999942,450,4268,67,383,4201,517,4335,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42765,0.999999999999994,1712,4271,66,1646,4205,1778,4337,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42766,0.9867021276595688,2359,4272,65,2294,4207,2424,4337,130,130,12,1,RAN101_THP1_300_170,False,3,0,0,0
42767,0.999999999999994,1399,4273,65,1334,4208,1464,4338,130,130,12,1,RAN101_THP1_300_170,False,1,0,1,0
42768,0.9974489795918297,1556,4273,68,1488,4205,1624,4341,136,136,12,1,RAN101_THP1_300_170,False,2,0,1,0
42769,0.9893617021276538,1062,4274,65,997,4209,1127,4339,130,130,12,1,RAN101_THP1_300_170,False,2,0,0,0
42770,0.9999999999999942,7106,4274,67,7039,4207,7173,4341,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42771,0.9999999999999942,139,4276,67,72,4209,206,4343,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42772,0.9999999999999942,2202,4278,67,2135,4211,2269,4345,134,134,12,1,RAN101_THP1_300_170,False,3,0,1,0
42773,0.9999999999999942,1880,4279,67,1813,4212,1947,4346,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42774,0.9999999999999942,8169,4280,67,8102,4213,8236,4347,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42775,0.994680851063824,6250,4285,66,6184,4219,6316,4351,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42776,0.9999999999999928,8938,4285,68,8870,4217,9006,4353,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42777,0.999999999999994,3026,4287,66,2960,4221,3092,4353,132,132,12,1,RAN101_THP1_300_170,False,3,0,1,0
42778,0.9999999999999942,2867,4288,67,2800,4221,2934,4355,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42779,0.9973958333333276,3185,4289,67,3118,4222,3252,4356,134,134,12,1,RAN101_THP1_300_170,False,1,0,1,0
42780,0.999999999999994,2037,4290,66,1971,4224,2103,4356,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42781,0.9999999999999942,3354,4290,67,3287,4223,3421,4357,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42782,0.9999999999999942,7672,4290,67,7605,4223,7739,4357,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42783,0.999999999999994,6956,4292,65,6891,4227,7021,4357,130,130,12,1,RAN101_THP1_300_170,False,0,0,1,0
42784,0.999999999999994,2700,4294,66,2634,4228,2766,4360,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42785,0.999999999999994,3514,4297,66,3448,4231,3580,4363,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42786,0.9893617021276538,5539,4300,65,5474,4235,5604,4365,130,130,12,1,RAN101_THP1_300_170,False,2,0,2,0
42787,0.9867021276595688,3668,4303,66,3602,4237,3734,4369,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42788,0.999999999999994,3822,4304,65,3757,4239,3887,4369,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42789,0.999999999999994,2528,4307,65,2463,4242,2593,4372,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42790,0.999999999999994,3975,4310,65,3910,4245,4040,4375,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42791,0.9999999999999942,9543,4313,67,9476,4246,9610,4380,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42792,0.9999999999999942,9387,4314,67,9320,4247,9454,4381,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42793,0.9999999999999928,6094,4315,68,6026,4247,6162,4383,136,136,12,1,RAN101_THP1_300_170,False,2,0,0,0
42794,0.9999999999999942,8782,4315,67,8715,4248,8849,4382,134,134,12,1,RAN101_THP1_300_170,False,1,0,1,0
42795,0.999999999999994,4770,4318,66,4704,4252,4836,4384,132,132,12,1,RAN101_THP1_300_170,False,4,0,0,0
42796,0.9999999999999942,9232,4319,67,9165,4252,9299,4386,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42797,0.999999999999994,4612,4320,66,4546,4254,4678,4386,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42798,0.9999999999999942,9914,4320,67,9847,4253,9981,4387,134,134,12,1,RAN101_THP1_300_170,False,2,0,2,0
42799,0.999999999999994,6807,4323,66,6741,4257,6873,4389,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42800,0.999999999999994,10077,4323,65,10012,4258,10142,4388,130,130,12,1,RAN101_THP1_300_170,False,2,0,2,0
42801,0.9999999999999942,7522,4325,67,7455,4258,7589,4392,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42802,0.999999999999994,8625,4325,65,8560,4260,8690,4390,130,130,12,1,RAN101_THP1_300_170,False,3,1,4,0
42803,0.999999999999994,10228,4328,65,10163,4263,10293,4393,130,130,12,1,RAN101_THP1_300_170,False,0,0,2,0
42804,0.9999999999999942,10383,4331,67,10316,4264,10450,4398,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42805,0.9999999999999942,10539,4335,67,10472,4268,10606,4402,134,134,12,1,RAN101_THP1_300_170,False,2,1,2,0
42806,0.9999999999999942,5389,4336,67,5322,4269,5456,4403,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42807,0.9999999999999942,10694,4338,67,10627,4271,10761,4405,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42808,0.9999999999999942,5942,4340,67,5875,4273,6009,4407,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42809,0.999999999999994,9754,4340,66,9688,4274,9820,4406,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42810,0.999999999999994,10846,4343,65,10781,4278,10911,4408,130,130,12,1,RAN101_THP1_300_170,False,2,1,3,0
42811,0.999999999999994,6653,4349,66,6587,4283,6719,4415,132,132,12,1,RAN101_THP1_300_170,False,4,0,1,0
42812,0.999999999999994,4436,4350,65,4371,4285,4501,4415,130,130,12,1,RAN101_THP1_300_170,False,2,1,3,0
42813,0.9999999999999942,5226,4350,67,5159,4283,5293,4417,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42814,0.999999999999994,10996,4350,65,10931,4285,11061,4415,130,130,12,1,RAN101_THP1_300_170,False,0,0,2,0
42815,0.999999999999994,11152,4350,65,11087,4285,11217,4415,130,130,12,1,RAN101_THP1_300_170,False,3,1,3,0
42816,0.999999999999994,7976,4373,66,7910,4307,8042,4439,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42817,0.999999999999994,4286,4375,66,4220,4309,4352,4441,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42818,0.999999999999994,6501,4376,66,6435,4310,6567,4442,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42819,0.9948979591836664,5066,4378,68,4998,4310,5134,4446,136,136,12,1,RAN101_THP1_300_170,False,3,0,0,0
42820,0.999999999999994,8422,4379,66,8356,4313,8488,4445,132,132,12,1,RAN101_THP1_300_170,False,4,0,0,0
42821,0.9999999999999942,5786,4380,67,5719,4313,5853,4447,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42822,0.9999999999999942,4908,4387,67,4841,4320,4975,4454,134,134,12,1,RAN101_THP1_300_170,False,3,0,1,0
42823,0.999999999999994,6350,4403,66,6284,4337,6416,4469,132,132,12,1,RAN101_THP1_300_170,False,4,0,0,0
42824,0.9999999999999942,7778,4405,67,7711,4338,7845,4472,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42825,0.9999999999999942,8268,4405,67,8201,4338,8335,4472,134,134,12,1,RAN101_THP1_300_170,False,4,0,0,0
42826,0.9999999999999942,227,4408,67,160,4341,294,4475,134,134,12,1,RAN101_THP1_300_170,False,2,0,1,0
42827,0.999999999999994,1180,4408,66,1114,4342,1246,4474,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42828,0.9999999999999942,9039,4408,67,8972,4341,9106,4475,134,134,12,1,RAN101_THP1_300_170,False,3,0,0,0
42829,0.9999999999999942,1642,4409,67,1575,4342,1709,4476,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42830,0.999999999999994,874,4411,65,809,4346,939,4476,130,130,12,1,RAN101_THP1_300_170,False,2,0,0,0
42831,0.999999999999994,552,4412,66,486,4346,618,4478,132,132,12,1,RAN101_THP1_300_170,False,3,0,0,0
42832,0.999999999999994,1488,4412,65,1423,4347,1553,4477,130,130,12,1,RAN101_THP1_300_170,False,2,1,4,0
42833,0.999999999999994,1797,4412,66,1731,4346,1863,4478,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42834,0.999999999999994,392,4413,66,326,4347,458,4479,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42835,0.999999999999994,1334,4413,65,1269,4348,1399,4478,130,130,12,1,RAN101_THP1_300_170,False,2,0,0,0
42836,0.999999999999994,71,4414,65,6,4349,136,4479,130,130,12,1,RAN101_THP1_300_170,False,2,0,1,0
42837,0.999999999999994,2276,4414,66,2210,4348,2342,4480,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42838,0.999999999999994,716,4416,65,651,4351,781,4481,130,130,12,1,RAN101_THP1_300_170,False,3,0,1,0
42839,0.9999999999999942,1952,4419,67,1885,4352,2019,4486,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
42840,0.999999999999994,2121,4420,66,2055,4354,2187,4486,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42841,0.999999999999994,2946,4421,66,2880,4355,3012,4487,132,132,12,1,RAN101_THP1_300_170,False,1,0,1,0
42842,0.999999999999994,3104,4421,66,3038,4355,3170,4487,132,132,12,1,RAN101_THP1_300_170,False,2,0,0,0
42843,0.999999999999994,1026,4424,65,961,4359,1091,4489,130,130,12,1,RAN101_THP1_300_170,False,2,0,0,0
42844,0.997340425531909,2430,4425,65,2365,4360,2495,4490,130,130,12,1,RAN101_THP1_300_170,False,3,0,0,0
42845,0.999999999999994,3258,4427,66,3192,4361,3324,4493,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42846,0.999999999999994,2792,4428,66,2726,4362,2858,4494,132,132,12,1,RAN101_THP1_300_170,False,2,0,1,0
42847,0.9999999999999942,5626,4429,67,5559,4362,5693,4496,134,134,12,1,RAN101_THP1_300_170,False,2,0,0,0
